tag,number,title,link,acceptance,difficulty,tags
Sorting,280,Wiggle Sort,https://leetcode.com/problems/wiggle-sort,66.30%,Medium,
Sorting,295,Find Median from Data Stream,https://leetcode.com/problems/find-median-from-data-stream,51.00%,Hard,
Sorting,296,Best Meeting Point,https://leetcode.com/problems/best-meeting-point,59.60%,Hard,
Sorting,324,Wiggle Sort II,https://leetcode.com/problems/wiggle-sort-ii,32.90%,Medium,
Sorting,347,Top K Frequent Elements,https://leetcode.com/problems/top-k-frequent-elements,64.80%,Medium,
Sorting,349,Intersection of Two Arrays,https://leetcode.com/problems/intersection-of-two-arrays,70.10%,Easy,
Sorting,350,Intersection of Two Arrays II,https://leetcode.com/problems/intersection-of-two-arrays-ii,55.50%,Easy,
Sorting,354,Russian Doll Envelopes,https://leetcode.com/problems/russian-doll-envelopes,38.40%,Hard,
Sorting,358,Rearrange String k Distance Apart,https://leetcode.com/problems/rearrange-string-k-distance-apart,37.50%,Hard,
Sorting,360,Sort Transformed Array,https://leetcode.com/problems/sort-transformed-array,54.60%,Medium,
Sorting,368,Largest Divisible Subset,https://leetcode.com/problems/largest-divisible-subset,41.20%,Medium,
Sorting,378,Kth Smallest Element in a Sorted Matrix,https://leetcode.com/problems/kth-smallest-element-in-a-sorted-matrix,61.60%,Medium,
Sorting,389,Find the Difference,https://leetcode.com/problems/find-the-difference,60.40%,Easy,
Sorting,406,Queue Reconstruction by Height,https://leetcode.com/problems/queue-reconstruction-by-height,72.70%,Medium,
Sorting,414,Third Maximum Number,https://leetcode.com/problems/third-maximum-number,32.40%,Easy,
Sorting,435,Non-overlapping Intervals,https://leetcode.com/problems/non-overlapping-intervals,49.70%,Medium,
Sorting,436,Find Right Interval,https://leetcode.com/problems/find-right-interval,50.30%,Medium,
Sorting,451,Sort Characters By Frequency,https://leetcode.com/problems/sort-characters-by-frequency,68.50%,Medium,
Sorting,452,Minimum Number of Arrows to Burst Balloons,https://leetcode.com/problems/minimum-number-of-arrows-to-burst-balloons,53.10%,Medium,
Sorting,455,Assign Cookies,https://leetcode.com/problems/assign-cookies,50.60%,Easy,
Sorting,462,Minimum Moves to Equal Array Elements II,https://leetcode.com/problems/minimum-moves-to-equal-array-elements-ii,60.10%,Medium,
Sorting,475,Heaters,https://leetcode.com/problems/heaters,36.00%,Medium,
Sorting,502,IPO,https://leetcode.com/problems/ipo,44.90%,Hard,
Sorting,506,Relative Ranks,https://leetcode.com/problems/relative-ranks,58.60%,Easy,
Sorting,522,Longest Uncommon Subsequence II,https://leetcode.com/problems/longest-uncommon-subsequence-ii,40.40%,Medium,
Sorting,524,Longest Word in Dictionary through Deleting,https://leetcode.com/problems/longest-word-in-dictionary-through-deleting,51.20%,Medium,
Sorting,527,Word Abbreviation,https://leetcode.com/problems/word-abbreviation,60.20%,Hard,
Sorting,532,K-diff Pairs in an Array,https://leetcode.com/problems/k-diff-pairs-in-an-array,40.70%,Medium,
Sorting,539,Minimum Time Difference,https://leetcode.com/problems/minimum-time-difference,56.30%,Medium,
Sorting,561,Array Partition,https://leetcode.com/problems/array-partition,76.50%,Easy,
Sorting,581,Shortest Unsorted Continuous Subarray,https://leetcode.com/problems/shortest-unsorted-continuous-subarray,36.20%,Medium,
Sorting,594,Longest Harmonious Subsequence,https://leetcode.com/problems/longest-harmonious-subsequence,53.10%,Easy,
Sorting,611,Valid Triangle Number,https://leetcode.com/problems/valid-triangle-number,50.30%,Medium,
Sorting,621,Task Scheduler,https://leetcode.com/problems/task-scheduler,55.60%,Medium,
Sorting,628,Maximum Product of Three Numbers,https://leetcode.com/problems/maximum-product-of-three-numbers,46.50%,Easy,
Sorting,632,Smallest Range Covering Elements from K Lists,https://leetcode.com/problems/smallest-range-covering-elements-from-k-lists,60.20%,Hard,
Sorting,645,Set Mismatch,https://leetcode.com/problems/set-mismatch,41.40%,Easy,
Sorting,646,Maximum Length of Pair Chain,https://leetcode.com/problems/maximum-length-of-pair-chain,56.40%,Medium,
Sorting,658,Find K Closest Elements,https://leetcode.com/problems/find-k-closest-elements,46.70%,Medium,
Sorting,692,Top K Frequent Words,https://leetcode.com/problems/top-k-frequent-words,55.20%,Medium,
Sorting,719,Find K-th Smallest Pair Distance,https://leetcode.com/problems/find-k-th-smallest-pair-distance,36.20%,Hard,
Sorting,720,Longest Word in Dictionary,https://leetcode.com/problems/longest-word-in-dictionary,51.70%,Medium,
Sorting,726,Number of Atoms,https://leetcode.com/problems/number-of-atoms,52.10%,Hard,
Sorting,747,Largest Number At Least Twice of Others,https://leetcode.com/problems/largest-number-at-least-twice-of-others,46.20%,Easy,
Sorting,757,Set Intersection Size At Least Two,https://leetcode.com/problems/set-intersection-size-at-least-two,43.70%,Hard,
Sorting,759,Employee Free Time,https://leetcode.com/problems/employee-free-time,71.60%,Hard,
Sorting,767,Reorganize String,https://leetcode.com/problems/reorganize-string,52.70%,Medium,
Sorting,768,Max Chunks To Make Sorted II,https://leetcode.com/problems/max-chunks-to-make-sorted-ii,52.60%,Hard,
Sorting,769,Max Chunks To Make Sorted,https://leetcode.com/problems/max-chunks-to-make-sorted,58.10%,Medium,
Sorting,786,K-th Smallest Prime Fraction,https://leetcode.com/problems/k-th-smallest-prime-fraction,50.60%,Medium,
Sorting,791,Custom Sort String,https://leetcode.com/problems/custom-sort-string,69.40%,Medium,
Sorting,792,Number of Matching Subsequences,https://leetcode.com/problems/number-of-matching-subsequences,52.00%,Medium,
Sorting,825,Friends Of Appropriate Ages,https://leetcode.com/problems/friends-of-appropriate-ages,46.30%,Medium,
Sorting,826,Most Profit Assigning Work,https://leetcode.com/problems/most-profit-assigning-work,44.10%,Medium,
Sorting,833,Find And Replace in String,https://leetcode.com/problems/find-and-replace-in-string,54.10%,Medium,
Sorting,846,Hand of Straights,https://leetcode.com/problems/hand-of-straights,56.50%,Medium,
Sorting,853,Car Fleet,https://leetcode.com/problems/car-fleet,49.90%,Medium,
Sorting,857,Minimum Cost to Hire K Workers,https://leetcode.com/problems/minimum-cost-to-hire-k-workers,52.00%,Hard,
Sorting,710,Random Pick with Blacklist,https://leetcode.com/problems/random-pick-with-blacklist,33.60%,Hard,
Sorting,869,Reordered Power of 2,https://leetcode.com/problems/reordered-power-of-2,64.10%,Medium,
Sorting,870,Advantage Shuffle,https://leetcode.com/problems/advantage-shuffle,51.60%,Medium,
Sorting,881,Boats to Save People,https://leetcode.com/problems/boats-to-save-people,52.60%,Medium,
Sorting,888,Fair Candy Swap,https://leetcode.com/problems/fair-candy-swap,60.50%,Easy,
Sorting,891,Sum of Subsequence Widths,https://leetcode.com/problems/sum-of-subsequence-widths,36.30%,Hard,
Sorting,899,Orderly Queue,https://leetcode.com/problems/orderly-queue,59.00%,Hard,
Sorting,905,Sort Array By Parity,https://leetcode.com/problems/sort-array-by-parity,75.70%,Easy,
Sorting,910,Smallest Range II,https://leetcode.com/problems/smallest-range-ii,34.30%,Medium,
Sorting,912,Sort an Array,https://leetcode.com/problems/sort-an-array,60.20%,Medium,
Sorting,922,Sort Array By Parity II,https://leetcode.com/problems/sort-array-by-parity-ii,70.70%,Easy,
Sorting,923,3Sum With Multiplicity,https://leetcode.com/problems/3sum-with-multiplicity,45.40%,Medium,
Sorting,937,Reorder Data in Log Files,https://leetcode.com/problems/reorder-data-in-log-files,56.40%,Medium,
Sorting,939,Minimum Area Rectangle,https://leetcode.com/problems/minimum-area-rectangle,53.20%,Medium,
Sorting,945,Minimum Increment to Make Array Unique,https://leetcode.com/problems/minimum-increment-to-make-array-unique,49.60%,Medium,
Sorting,948,Bag of Tokens,https://leetcode.com/problems/bag-of-tokens,52.10%,Medium,
Sorting,950,Reveal Cards In Increasing Order,https://leetcode.com/problems/reveal-cards-in-increasing-order,77.60%,Medium,
Sorting,954,Array of Doubled Pairs,https://leetcode.com/problems/array-of-doubled-pairs,39.10%,Medium,
Sorting,969,Pancake Sorting,https://leetcode.com/problems/pancake-sorting,70.00%,Medium,
Sorting,973,K Closest Points to Origin,https://leetcode.com/problems/k-closest-points-to-origin,65.90%,Medium,
Sorting,976,Largest Perimeter Triangle,https://leetcode.com/problems/largest-perimeter-triangle,52.30%,Easy,
Sorting,977,Squares of a Sorted Array,https://leetcode.com/problems/squares-of-a-sorted-array,71.90%,Easy,
Sorting,1005,Maximize Sum Of Array After K Negations,https://leetcode.com/problems/maximize-sum-of-array-after-k-negations,51.10%,Easy,
Sorting,1057,Campus Bikes,https://leetcode.com/problems/campus-bikes,57.80%,Medium,
Sorting,1086,High Five,https://leetcode.com/problems/high-five,75.20%,Easy,
Sorting,1065,Index Pairs of a String,https://leetcode.com/problems/index-pairs-of-a-string,63.00%,Easy,
Sorting,1099,Two Sum Less Than K,https://leetcode.com/problems/two-sum-less-than-k,60.40%,Easy,
Sorting,1030,Matrix Cells in Distance Order,https://leetcode.com/problems/matrix-cells-in-distance-order,69.30%,Easy,
Sorting,1029,Two City Scheduling,https://leetcode.com/problems/two-city-scheduling,64.40%,Medium,
Sorting,1133,Largest Unique Number,https://leetcode.com/problems/largest-unique-number,67.40%,Easy,
Sorting,1152,Analyze User Website Visit Pattern,https://leetcode.com/problems/analyze-user-website-visit-pattern,43.40%,Medium,
Sorting,1040,Moving Stones Until Consecutive II,https://leetcode.com/problems/moving-stones-until-consecutive-ii,55.60%,Medium,
Sorting,1181,Before and After Puzzle,https://leetcode.com/problems/before-and-after-puzzle,45.10%,Medium,
Sorting,1051,Height Checker,https://leetcode.com/problems/height-checker,75.00%,Easy,
Sorting,1054,Distant Barcodes,https://leetcode.com/problems/distant-barcodes,45.70%,Medium,
Sorting,1196,How Many Apples Can You Put into the Basket,https://leetcode.com/problems/how-many-apples-can-you-put-into-the-basket,67.10%,Easy,
Sorting,1229,Meeting Scheduler,https://leetcode.com/problems/meeting-scheduler,55.40%,Medium,
Sorting,1090,Largest Values From Labels,https://leetcode.com/problems/largest-values-from-labels,60.90%,Medium,
Sorting,1244,Design A Leaderboard,https://leetcode.com/problems/design-a-leaderboard,68.80%,Medium,
Sorting,1094,Car Pooling,https://leetcode.com/problems/car-pooling,57.40%,Medium,
Sorting,1619,Mean of Array After Removing Some Elements,https://leetcode.com/problems/mean-of-array-after-removing-some-elements,64.60%,Easy,
Sorting,1122,Relative Sort Array,https://leetcode.com/problems/relative-sort-array,68.40%,Easy,
Sorting,1288,Remove Covered Intervals,https://leetcode.com/problems/remove-covered-intervals,57.30%,Medium,
Sorting,1300,Sum of Mutated Array Closest to Target,https://leetcode.com/problems/sum-of-mutated-array-closest-to-target,43.10%,Medium,
Sorting,1329,Sort the Matrix Diagonally,https://leetcode.com/problems/sort-the-matrix-diagonally,83.60%,Medium,
Sorting,1331,Rank Transform of an Array,https://leetcode.com/problems/rank-transform-of-an-array,58.90%,Easy,
Sorting,1169,Invalid Transactions,https://leetcode.com/problems/invalid-transactions,30.90%,Medium,
Sorting,1170,Compare Strings by Frequency of the Smallest Character,https://leetcode.com/problems/compare-strings-by-frequency-of-the-smallest-character,61.30%,Medium,
Sorting,1200,Minimum Absolute Difference,https://leetcode.com/problems/minimum-absolute-difference,69.80%,Easy,
Sorting,2191,Sort the Jumbled Numbers,https://leetcode.com/problems/sort-the-jumbled-numbers,45.10%,Medium,
Sorting,1235,Maximum Profit in Job Scheduling,https://leetcode.com/problems/maximum-profit-in-job-scheduling,51.10%,Hard,
Sorting,2273,Find Resultant Array After Removing Anagrams,https://leetcode.com/problems/find-resultant-array-after-removing-anagrams,58.00%,Easy,
Sorting,2225,Find Players With Zero or One Losses,https://leetcode.com/problems/find-players-with-zero-or-one-losses,69.50%,Medium,
Sorting,1691,Maximum Height by Stacking Cuboids ,https://leetcode.com/problems/maximum-height-by-stacking-cuboids,54.10%,Hard,
Sorting,1296,Divide Array in Sets of K Consecutive Numbers,https://leetcode.com/problems/divide-array-in-sets-of-k-consecutive-numbers,56.60%,Medium,
Sorting,1305,All Elements in Two Binary Search Trees,https://leetcode.com/problems/all-elements-in-two-binary-search-trees,79.80%,Medium,
Sorting,1311,Get Watched Videos by Your Friends,https://leetcode.com/problems/get-watched-videos-by-your-friends,45.70%,Medium,
Sorting,1333,"Filter Restaurants by Vegan-Friendly, Price and Distance",https://leetcode.com/problems/filter-restaurants-by-vegan-friendly-price-and-distance,59.40%,Medium,
Sorting,1356,Sort Integers by The Number of 1 Bits,https://leetcode.com/problems/sort-integers-by-the-number-of-1-bits,71.90%,Easy,
Sorting,1337,The K Weakest Rows in a Matrix,https://leetcode.com/problems/the-k-weakest-rows-in-a-matrix,73.10%,Easy,
Sorting,1338,Reduce Array Size to The Half,https://leetcode.com/problems/reduce-array-size-to-the-half,69.80%,Medium,
Sorting,1340,Jump Game V,https://leetcode.com/problems/jump-game-v,62.60%,Hard,
Sorting,1346,Check If N and Its Double Exist,https://leetcode.com/problems/check-if-n-and-its-double-exist,36.00%,Easy,
Sorting,1348,Tweet Counts Per Frequency,https://leetcode.com/problems/tweet-counts-per-frequency,43.50%,Medium,
Sorting,1365,How Many Numbers Are Smaller Than the Current Number,https://leetcode.com/problems/how-many-numbers-are-smaller-than-the-current-number,86.60%,Easy,
Sorting,1366,Rank Teams by Votes,https://leetcode.com/problems/rank-teams-by-votes,58.60%,Medium,
Sorting,1385,Find the Distance Value Between Two Arrays,https://leetcode.com/problems/find-the-distance-value-between-two-arrays,65.30%,Easy,
Sorting,1387,Sort Integers by The Power Value,https://leetcode.com/problems/sort-integers-by-the-power-value,69.90%,Medium,
Sorting,1383,Maximum Performance of a Team,https://leetcode.com/problems/maximum-performance-of-a-team,49.00%,Hard,
Sorting,1402,Reducing Dishes,https://leetcode.com/problems/reducing-dishes,72.00%,Hard,
Sorting,1403,Minimum Subsequence in Non-Increasing Order,https://leetcode.com/problems/minimum-subsequence-in-non-increasing-order,72.20%,Easy,
Sorting,1433,Check If a String Can Break Another String,https://leetcode.com/problems/check-if-a-string-can-break-another-string,68.80%,Medium,
Sorting,1418,Display Table of Food Orders in a Restaurant,https://leetcode.com/problems/display-table-of-food-orders-in-a-restaurant,73.70%,Medium,
Sorting,1424,Diagonal Traverse II,https://leetcode.com/problems/diagonal-traverse-ii,50.30%,Medium,
Sorting,1460,Make Two Arrays Equal by Reversing Subarrays,https://leetcode.com/problems/make-two-arrays-equal-by-reversing-subarrays,72.30%,Easy,
Sorting,1451,Rearrange Words in a Sentence,https://leetcode.com/problems/rearrange-words-in-a-sentence,62.40%,Medium,
Sorting,1478,Allocate Mailboxes,https://leetcode.com/problems/allocate-mailboxes,55.30%,Hard,
Sorting,1464,Maximum Product of Two Elements in an Array,https://leetcode.com/problems/maximum-product-of-two-elements-in-an-array,79.20%,Easy,
Sorting,1465,Maximum Area of a Piece of Cake After Horizontal and Vertical Cuts,https://leetcode.com/problems/maximum-area-of-a-piece-of-cake-after-horizontal-and-vertical-cuts,40.80%,Medium,
Sorting,1471,The k Strongest Values in an Array,https://leetcode.com/problems/the-k-strongest-values-in-an-array,60.10%,Medium,
Sorting,1491,Average Salary Excluding the Minimum and Maximum Salary,https://leetcode.com/problems/average-salary-excluding-the-minimum-and-maximum-salary,63.20%,Easy,
Sorting,1481,Least Number of Unique Integers after K Removals,https://leetcode.com/problems/least-number-of-unique-integers-after-k-removals,57.50%,Medium,
Sorting,1489,Find Critical and Pseudo-Critical Edges in Minimum Spanning Tree,https://leetcode.com/problems/find-critical-and-pseudo-critical-edges-in-minimum-spanning-tree,53.40%,Hard,
Sorting,1508,Range Sum of Sorted Subarray Sums,https://leetcode.com/problems/range-sum-of-sorted-subarray-sums,59.40%,Medium,
Sorting,1509,Minimum Difference Between Largest and Smallest Value in Three Moves,https://leetcode.com/problems/minimum-difference-between-largest-and-smallest-value-in-three-moves,54.70%,Medium,
